194036.8,187706,611758.8,616086.6,167285.2,208755.1,303861.4,158506.7,63,0.043
191462.3,185264.4,609664.8,612220.3,166012.4,203136.7,296867.6,156581.5,64,2.402
188349.4,183100.2,605958.6,609526.1,161840.7,196883.1,292068.6,154689.4,65,0.035
185112.6,180651.1,600849.2,607417.1,158549.5,191341.1,289239.6,153199.1,66,1.827
184121.6,179830,597962.8,606251,157135.1,191331.5,284105.4,152487.9,67,3.116
184413.4,179448.5,598958.1,605334.7,156706.9,193756.5,276138.6,150017.6,68,0.057
183255.9,176757.1,599835.6,602099.2,155904.7,190190.8,269499.7,145814,69,1.845
178830.9,172327,595141,596392.8,154364.8,179173.2,266938.9,143848.9,70,2.535
174293.7,170177.3,586926.4,593053.6,151565.8,171652.5,265463.6,145179.4,71,3.021
174759.2,172135,584460.6,594793.7,147655.4,176798.6,259785,145387.9,72,0.046
177143.2,172447.2,588551,595676.3,146683.5,182863.4,251795.8,140801.3,73,6.915
175416.4,167627.2,589465.1,589905.6,148959.9,175696.4,247001.6,136025,74,9.312
169278.4,162634,581904.5,582140.1,148949.4,161665.1,245818.4,136535,75,0.037
165364.7,162768.5,573441.1,581032.1,143612.3,158051.2,243769.4,138953.4,76,9.955
167947.1,165901.7,573784.8,585039.3,138165,167172.1,237804.2,137187.1,77,0.032
170399.9,164550.3,578347.6,584010.1,139874.4,170431.1,231506.8,131843,78,2.562
167007,158836.2,576520.6,575912.1,144357.5,159813.6,228252.9,129460.9,79,0.037
160896.7,155653.8,568258.9,569890.9,142248.4,148961.2,226567.4,131253.8,80,6.798
158987.6,157167.9,562647,571327.3,134820.8,149931.6,223751.7,131652.1,81,25.509
162079.9,158934.6,564014.8,573770.5,131621.5,156889,219095.3,128668.7,82,0.012
162926.3,156407,565415.6,569609.3,135947.8,155790.8,214615,125622.9,83,9.952
159022.6,152164.1,561014.4,561734.6,138695.5,147199.4,211246.6,125096.8,84,0.01
154688.8,150593.4,553844,557290.4,133982.1,141597.3,208586.3,125122.1,85,0.005
153891.2,151165.6,548804,556489.7,128241.8,142074.4,206376.9,123671.3,86,3.663
155626.6,151410.5,546783.4,554465.6,128195.9,144232.9,203409.6,122345.4,87,0.01
155357.4,149747,544969.6,549610.6,131453.4,143121,199306.3,121584.6,88,0.003
152690.1,147286.7,541856.1,544606.6,131071.9,139376.6,195172.8,120078.2,89,0.003
149892.3,145436.7,537423.8,540867.6,127110.4,135110.9,192731.1,118067,90,2.606
148539.6,144602.5,532065.1,537794.8,124772.6,131975.8,191757.1,117478.9,91,0.008
148952.4,145029.6,528224.6,535355.1,124844.4,132678,189276.1,118298.1,92,1.788
149083.6,144781,527001.3,533064.6,125031.5,134758,184705.6,117196.9,93,7.534
147761.6,142514.3,525958.4,529315.9,124168.4,132948.8,180732.1,113926.8,94,4.37
145012.5,139664.1,521667.3,523999.3,123108.9,126558.6,179324.9,112260.3,95,0.012
142788.8,138804.6,515133.7,520149.3,121815.1,122138.8,178686.7,113485.8,96,9.416
143152.7,140157.7,511621.5,519409,119647.1,124817.8,175730.8,114207.4,97,3.058
144141.6,140092.5,511877.9,518288.1,118737.1,128278.4,171316.3,111602.7,98,0.011
142996.9,137164.2,510869,513392.4,119844.1,124884,168421,108542.2,99,7.236
139739.3,134375.3,505562.5,507072.1,120065.7,117618,167473.3,108525.6,100,4.043
137612.7,134361.3,499493.9,503919.3,117281.7,115223.2,166206.6,109807,101,0.016
138578.9,135764.7,497501.3,503281.6,114096.5,119114.1,163095.2,108997.4,102,9.424
139545.9,134932,497768.3,500221.9,114582.9,120733.1,159696,106300.2,103,4.277
137837,132012.8,495484.6,493801.3,116761,116073.1,157573.4,104883.6,104,0.014
134721.9,130164.4,490291.6,488299.6,115788.8,110817.4,156226.2,105315.6,105,9.14
133444.4,130473.1,485969.6,486207.6,112041.5,110458.5,154451.4,105213.1,106,0.023
134478.9,131036.8,484545,484724.3,110164.7,112882.4,151938.6,103821.1,107,1.532
134676.5,129814.9,483530.1,480705,111806.8,112378.2,149434.1,102444.4,108,7.903
132762.8,127700.4,480638,475411.8,112861.4,108784.7,147328.1,101890.6,109,10.356
130496.9,126522,476753.7,471626.1,110663.2,106006,145535.6,101378.4,110,0.01
129790.9,126378.4,473603,469365.6,107955.5,105535.7,143917.8,100461.1,111,2.26
130226.3,126287.1,471548.3,466734,107621,105860.7,142067.9,99844.54,112,0.007
129802.6,125360.4,469589.8,463048.2,108597.9,105080.5,139826.4,99389.2,113,2.233
128291.1,123932.1,467190.8,459233.3,108105.1,103305.1,137532.2,98401.61,114,10.905
126777.9,122751.7,464373.4,455852.5,106267.6,101332.7,135779.6,97148.76,115,4.494
126043.3,122164.7,461313.5,452770.2,105112.6,99828.05,134501.3,96595.06,116,0.007
125865.8,121990.7,458659.5,449911.3,104884.7,99417.52,132871.9,96666.27,117,0.003
125352.2,121411,456704.2,447089.2,104571.4,99358.64,130656.7,96043.27,118,15.3
124345.2,120175.6,454866.8,443863.2,103795.3,98321.34,128531.4,94581.38,119,0.008
123127.9,118910.9,452271.9,440220.1,103049.9,96140.62,127057.9,93558.38,120,1.445
122192.4,118292,449085.3,436963.1,102382.2,94371.06,125824,93483.06,121,2.481
121769.3,118153.3,446496,434511.4,101446.9,94166.99,124129.3,93360.16,122,8.093
121369.6,117572.9,444771.2,432034.9,100678.6,94250.37,122084.3,92335.91,123,0.015
120564.8,116371,442929.3,428742.1,100415.5,93038.77,120289.6,91105.42,124,1.901
119400.8,115258.6,440263.2,425145.3,100097.2,90969.93,118916.6,90557.11,125,8.745
118449.3,114725.4,437341.4,422241,99121.21,89660.51,117553.2,90370.48,126,4.32
118010.4,114436.8,435066.8,419935.7,97948.82,89474.72,115917,89816.95,127,0.007
117613.3,113765.2,433270.6,417298.7,97479.05,89138.79,114204.4,88894.91,128,10.34
116832,112757.7,431208.7,414081.4,97435.34,87917.43,112654.7,88143.5,129,0.021
115773.3,111869,428693.8,410932.8,96886.74,86418.92,111257.7,87649.36,130,5.155
114951,111301.8,426192.8,408287.1,95792.97,85452.59,109845.6,87117.75,131,0.019
114486.6,110835.3,424032.2,405808.3,94946.4,84929.09,108380.1,86494.28,132,1.456
113980.7,110177.4,422013.2,403078,94654.56,84270.04,106900.3,85892.73,133,7.464
113185.4,109339.2,419868.1,400210.7,94328.96,83281.84,105443.5,85290.31,134,10.783
112274.4,108526.5,417599.7,397556.6,93583.4,82206.12,104038.3,84616.34,135,0.011
111573.7,107894.5,415360.4,395178.3,92748.66,81302.71,102664.9,83988.28,136,2.271
111041.5,107355.6,413205,392835.8,92182.43,80537.89,101315.8,83500.25,137,0.015
110415.5,106716,411082.2,390353.8,91743.13,79765.76,99967.81,83003.62,138,28.565
109641,105957,408961.6,387755,91166.91,78932.31,98611.29,82363.12,139,25.547
108889.1,105224.8,406853.2,385118.6,90503.59,78090.55,97260.55,81673.86,140,0.018
108298.7,104631.3,404782.1,382507.9,89919.47,77305.26,95917.3,81107.2,141,24.068
107702.3,104041.8,402672.3,379937.3,89410.55,76441.2,94657.61,80627.92,142,2.513
106981.3,103358.4,400489,377403.8,88839.72,75529.75,93453.4,80117.38,143,2.457
106248.8,102678.6,398341.8,374915.6,88209.19,74774.6,92205.65,79542.98,144,2.756
105658.2,102092.7,396362.7,372462,87635.7,74220.63,90877.43,78933.03,145,2.73
105131.2,101508.1,394468.7,369947.8,87151.14,73559.44,89560.05,78331.25,146,2.572
104427.7,100791.2,392381.1,367320.6,86677.16,72509.75,88406.39,77790.05,147,1.952
103634.7,100092.4,390108.8,364767.6,86079.55,71480.63,87329.33,77348.82,148,2.526
103005,99570.52,387994.4,362452,85409.63,70948.88,86139.34,76885.96,149,2.565
102551,99073.84,386188,360185.8,84860.16,70636.77,84842.88,76262.7,150,2.682
102013.8,98404.04,384388.9,357673.3,84480.09,69899.24,83609.05,75604.91,151,2.536
101214.9,97614.26,382241.3,354995,84068.47,68677.84,82556.73,75109.84,152,2.496
100429.2,96993.38,379960.2,352549.4,83389.78,67755.04,81516.27,74739.75,153,2.493
99892.31,96547.76,377974.4,350398.4,82638.13,67432.08,80349.3,74238.59,154,2.181
99459.08,95993.55,376256.5,348138.2,82159.11,67083.09,79137.55,73563.04,155,2.485
98839.98,95242.23,374406.8,345546.8,81872.19,66187.55,77996.09,72959.59,156,2.533
98016.76,94499.19,372248.8,342945.3,81404.34,65049.46,76959.32,72530.5,157,2.749
97319.51,93969.45,370101.9,340683.4,80637.44,64342.5,75929.95,72121.5,158,2.383
96830.48,93505.08,368214.5,338580.8,79956.88,63997.32,74860.47,71578.63,159,2.94
96339.92,92893.5,366436.9,336273.1,79604.06,63477.1,73766.2,70987.41,160,0.023
95696.46,92200.79,364555,333780.5,79291.99,62658.29,72658.94,70486.05,161,0.006
94954.36,91555.45,362535.8,331383.9,78725.38,61778.1,71615.83,70015.77,162,2.43
94311.23,91003.36,360521.5,329169.6,78004.23,61083.84,70650.66,69522.61,163,0.014
93769.95,90467.88,358583,326972.3,77456.23,60525.17,69696.66,69038.32,164,0.005
93245.79,89906.65,356728.3,324708.7,77089.06,60007.25,68657,68568.69,165,1.948
92676.95,89319.47,354942.8,322417.2,76653.2,59444.69,67544,68045.42,166,3.024
92009.71,88661.48,353074.8,320098.6,76101.66,58652.32,66536.51,67463.91,167,0.018
91339.57,88027.74,351053.8,317795.2,75534.7,57776.05,65667.73,66990.02,168,2.151
90757.72,87520,349034.1,315617.3,75025.06,57156.68,64780.27,66637.67,169,2.88
90289.53,87070.28,347235.6,313554.8,74541.79,56848.45,63748.41,66195.7,170,0.015
89801.99,86506.56,345588.3,311392.3,74087.74,56415.62,62677.43,65584.88,171,2.018
89139.42,85794.02,343744.9,309029.8,73686.92,55512.97,61771.85,65010.45,172,10.527
88424.44,85161.8,341662.1,306709.4,73192.63,54567.06,60971.2,64646.25,173,0.026
87850.67,84717.2,339679.3,304650.4,72566.45,54091.66,60072.5,64303.09,174,2.816
87431.63,84278.98,338000.5,302681.7,72009.45,53887.96,59051.56,63761.27,175,0.027
86942.49,83662.9,336377.5,300488.3,71661.42,53350.13,58069.62,63144.85,176,6.444
86232.23,82942.22,334470.4,298117,71336.52,52371.48,57232.84,62675.82,177,10.611
85524.21,82378.42,332416,295920.7,70757.28,51571.14,56423.03,62339.32,178,0.024
85016.61,81970.86,330559.5,293978.1,70071.73,51235.94,55532.71,61915.09,179,6.162
84613.38,81488.12,328923.4,291987.3,69610.43,50942.57,54596.94,61357.37,180,0.014
84072.59,80845.63,327226,289762.6,69343.86,50280.02,53703.4,60838.81,181,1.882
83365.7,80188.69,325317.3,287507.5,68946.73,49417.37,52878.05,60428.41,182,14.477
82725.59,79669.74,323388.4,285453.4,68295.77,48794.22,52058.59,60027.55,183,0.053
82238.73,79214.2,321612.4,283499.1,67688.17,48410.05,51214.89,59554.28,184,2.389
81781.13,78688.69,319921.1,281440.6,67323.99,47961.63,50358.12,59068.71,185,0.022
81215.96,78092.83,318180.5,279287.6,67004,47338.69,49497.21,58625.22,186,9.695
80564.51,77493.75,316358,277171,66504.17,46654.64,48663.91,58167.77,187,7.109
79978.73,76961.16,314533.7,275141.1,65900.5,46065.88,47872.02,57697.36,188,0.01
79481.01,76473.16,312750.3,273147.2,65418.68,45565.89,47099.82,57268.78,189,0.004
78994.69,75973.54,311014.2,271141.9,65049.26,45096.89,46288.7,56864.08,190,4.241
78457.66,75433.38,309313.3,269123.3,64632.41,44597.75,45442.05,56405.46,191,3.274
77876.66,74861.66,307581.6,267101.8,64151.36,43999.6,44646.45,55906.21,192,10.634
77310.48,74319.45,305785.1,265088.2,63674.3,43365.12,43920.01,55475.36,193,0.01
76780.65,73834.38,303981.7,263117.9,63228.44,42830.74,43188.53,55113.7,194,2.569
76289.13,73364.7,302267,261195.3,62782.56,42427.46,42395.93,54706.29,195,0.038
75783.79,72838.7,300622.3,259240.1,62340.38,41984.77,41585.75,54210.25,196,7.004
75216.95,72253.92,298912.9,257215.3,61925.05,41362.88,40836.68,53723.58,197,10.307
74639.09,71710.34,297113.2,255207.4,61482.98,40714.1,40133.96,53329.48,198,0.014
74115.5,71244.58,295341.5,253298.4,60991.06,40230.91,39409.88,52954.54,199,2.457
73650.47,70782.86,293680.6,251439.8,60520.09,39859.17,38646.07,52510.51,200,0.014
73163.73,70255.91,292052.5,249518.1,60130.58,39386.52,37892.24,52034.41,201,8.539
72603.8,69692.75,290339.3,247535.9,59756.83,38764.07,37182.95,51603.72,202,10.378
72032.7,69174.2,288571.8,245596.1,59288.9,38176.41,36484.07,51213.32,203,0.011
71516.84,68701.68,286857.4,243729.2,58773.16,37727.19,35765.77,50796.88,204,6.356
71048.23,68218.84,285217.6,241867.6,58335.09,37318.54,35041.61,50352.52,205,0.007
70549.14,67695.79,283573.2,239955.5,57972.67,36821.29,34334.44,49925.05,206,3.629
69993.29,67158.37,281873,238028.1,57567.45,36255.41,33641.96,49516.34,207,0.013
69448.14,66654.81,280164.1,236152.6,57079.71,35739.5,32955.14,49106.49,208,12.193
68951.97,66179.14,278494.9,234317.2,56606.05,35293.77,32273.66,48691.47,209,4.975
68468.82,65688.77,276853.2,232463.5,56200.88,34843.85,31590.74,48280.95,210,0.018
67952.35,65172.82,275205.2,230590.9,55809.64,34349.01,30905.62,47874.14,211,0.006
67416.05,64658.94,273542.3,228740.8,55377.76,33838.94,30232.42,47460.47,212,2.137
66901.56,64166.11,271881.7,226915.5,54923.77,33354.47,29577.15,47047.41,213,7.442
66408.7,63680.64,270231.8,225088.1,54495.06,32890.69,28928.97,46645.84,214,4.175
65920.52,63195.8,268595.3,223261.6,54091.38,32436.48,28274.86,46252.53,215,10.86
65420.37,62706.09,266968.5,221449,53682.18,31978.74,27619.33,45849.65,216,0.016
64912.13,62210.75,265341.1,219641.3,53258.24,31506.81,26970.95,45434.86,217,1.203
64413.8,61725.66,263708.6,217835.7,52837.36,31030.88,26336.27,45034.09,218,6.182
63925.29,61252.91,262076.6,216045.5,52428.72,30569.99,25710.47,44654.11,219,4.477
63434.66,60775.05,260456.1,214270.3,52016.79,30125.4,25081.56,44267.13,220,0.008
62938.39,60284.71,258848.7,212492.8,51599.61,29679.76,24451.29,43859.75,221,9.251
62446.25,59795.97,257245.1,210706.7,51190.85,29225.49,23830.74,43451.74,222,7.928
61961.43,59320.73,255639.6,208927.8,50788.89,28769.72,23221.38,43060.5,223,0.013
61477.79,58851.59,254032.7,207168.7,50381,28317.41,22615.58,42677.55,224,0.003
60996.55,58382.26,252432.5,205425.5,49968.51,27875.06,22009.47,42289.99,225,2.492
60517.03,57910.73,250842.9,203689.4,49563.57,27439.79,21406.55,41894.73,226,28.496
60039.38,57440.11,249261.6,201957.9,49165.84,27005.94,20806.66,41498.63,227,30.368
59560.49,56970.18,247681.5,200228.3,48766.38,26565.17,20212.99,41105.43,228,0.016
59076.47,56497.05,246098.9,198496,48358.95,26117.78,19625.1,40713.68,229,0.005
58589.51,56021.92,244517.3,196766.1,47945.96,25675.73,19037.78,40324.45,230,0.005
58106.11,55548.85,242944.8,195047.6,47538.25,25248.27,18452.07,39937.98,231,24.78
57630.51,55079.16,241384.6,193340.8,47141,24829.17,17872.35,39554.42,232,0.017
57157.3,54611.43,239826.8,191644.1,46750.66,24401.04,17300.57,39176.23,233,0.005
56684.49,54149.32,238264.7,189960.5,46359.23,23966.8,16734.04,38805.68,234,24.721
56214.57,53695.52,236706.2,188287.2,45964.52,23545.99,16173.02,38441.11,235,24.943
55745.98,53239.89,235157.2,186618.1,45571.3,23138.54,15619.42,38073.56,236,19.286
55275.52,52775.2,233616.5,184950.4,45179.34,22728.93,15065.23,37696.71,237,2.973
54800.26,52306.2,232078.4,183279.5,44787.04,22308.16,14508.55,37314.39,238,0.018
54326.52,51843.32,230541.3,181605.6,44392.35,21885.69,13956.4,36934.25,239,1.51
53859.39,51389.08,229005.8,179939.3,43998.37,21469.51,13415.68,36561.39,240,2.58
53398.39,50940.84,227472.7,178291.9,43613.12,21061.48,12886.5,36199.65,241,2.9
52946.29,50499.88,225948.3,176664.4,43236.23,20667.07,12358.33,35846.61,242,2.099
52498.37,50060.05,224435,175046.5,42861.4,20275.68,11826.34,35488.12,243,2.811
52047.55,49613.24,222925.7,173426.8,42483.11,19870.24,11296.94,35119.7,244,2.466
51590.52,49161.21,221410.7,171804.9,42102.5,19452.29,10778.41,34754.45,245,2.37
51132.52,48713.69,219893.4,170192.2,41721.26,19045.33,10266.4,34399.09,246,2.508
50682.62,48276.56,218390.3,168595.7,41339.35,18664.54,9749.403,34044.34,247,2.209
50236.07,47837.54,216902.3,166998.9,40962.69,18285.81,9229.519,33678.61,248,2.499
49783.4,47386.74,215412.1,165388.5,40591.32,17883.08,8717.347,33308.07,249,2.456
49327.13,46938.16,213911.4,163783.1,40217.47,17470.4,8216.923,32948.22,250,2.666
48877.77,46502.95,212413.9,162202.8,39834.6,17079.77,7719.907,32594.2,251,2.474
48436.31,46069.09,210936.2,160635.9,39447.84,16713.19,7216.199,32229.59,252,2.683
47989.52,45622.82,209469.5,159059.3,39072.43,16335.48,6712.794,31855.81,253,2.576
47532.52,45171.93,207995.8,157476.3,38705.05,15933.24,6218.415,31490.86,254,2.079
47073.77,44730.62,206514.8,155907.8,38328.53,15531.11,5730.252,31139.2,255,2.983
46624.88,44298.82,205041.6,154357.8,37940.86,15151.35,5239.954,30785.62,256,2.041
46185.85,43866.35,203584.3,152809.8,37561.02,14785.04,4748.12,30424.7,257,2.539
45745.38,43429.38,202133.2,151262.4,37202.36,14409.89,4265.052,30070.94,258,2.491
45295.21,42991,200677.4,149725.9,36843.35,14022.74,3788.679,29726.98,259,2.942
44839.08,42553.71,199219.6,148193.8,36465.37,13637.49,3311.3,29378.85,260,2.076
44391.94,42122.83,197769.5,146660.8,36086.54,13266.47,2837.972,29028.23,261,2.46
43955.96,41699.04,196330.2,145130.4,35724.46,12906.8,2370.414,28684.43,262,2.93
43516.89,41272.33,194894.7,143603,35370.14,12543.47,1904.239,28341.79,263,2.367
43074.73,40844.29,193461.1,142088.9,35010.95,12176.12,1441.395,27998.88,264,2.721
42636.17,40422.44,192030,140596.7,34650.74,11811.09,988.938,27661.48,265,1.964
42202.51,40006.25,190601.9,139111.8,34296.41,11452.74,545.48,27329.35,266,2.673
41773.25,39591.42,189180.2,137621,33945.57,11103.49,101.394,26996.84,267,3.798
41347.16,39175.66,187767.1,136133,33594.83,10757.6,-345.883,26659.6,268,0.012
40922.58,38760.2,186357.6,134657.5,33244.28,10405.28,-790.317,26321.32,269,0.003
40493.58,38344.03,184943.7,133187.8,32893.02,10041.09,-1230.431,25985.42,270,0.003
40061.45,37928.35,183527.1,131718.7,32537.73,9676.517,-1671.05,25649.48,271,0.003
39636.08,37517.41,182120.8,130256.8,32181.47,9328.55,-2113.058,25312.01,272,6.26
39218.69,37108.3,180728,128805.2,31833.78,8989.518,-2550.001,24974.89,273,0.014
38801.09,36695.59,179337.8,127354.8,31492.97,8639.87,-2979.65,24640.21,274,0.003
38378.64,36280.36,177941.8,125900.5,31147.83,8279.411,-3405.524,24306.78,275,0.005
37960.73,35873.03,176548.4,124455.5,30796.55,7929.548,-3829.64,23975.29,276,0.003
37552.64,35474.69,175167.9,123028.1,30447.62,7596.482,-4252.313,23644.48,277,0.003
37144.35,35072.35,173796,121604.7,30107.65,7261.721,-4671.194,23312.89,278,0.003
36730.56,34666.29,172422.9,120174.4,29773.42,6919.111,-5082.527,22987.06,279,0.003
36315.63,34266.27,171047.9,118747.4,29435.76,6579.996,-5487.483,22668.1,280,0.003
35904.88,33870.38,169678.1,117337,29092.14,6252.047,-5891.323,22350.02,281,2.729
35498.23,33472.29,168317.7,115941.6,28752.3,5929.867,-6295.659,22032.78,282,0.013
35088.7,33070.24,166961.4,114546.8,28419.67,5600.592,-6700.183,21717.08,283,1.928
34673.46,32666.08,165604.6,113145.1,28084.18,5263.6,-7103.948,21400.73,284,5.164
34258.61,32263.7,164249.6,111748.8,27742.68,4928.439,-7504.431,21083.14,285,7.265
33848.33,31864.42,162899,110368.3,27400.45,4596.57,-7903.931,20764.66,286,0.013
33442.42,31468.14,161552.3,108992.3,27062.12,4265.569,-8304.816,20446.96,287,8.778
33039.16,31074.29,160208.5,107609.1,26728.26,3936.516,-8703.689,20130.47,288,3.115
32638.6,30683.57,158869,106231.6,26396.44,3612.173,-9095.896,19816.11,289,0.014
32242.22,30297.54,157534.3,104874,26066.71,3291.713,-9479.657,19506.47,290,2.493
31850.9,29916.12,156204,103528.4,25740.42,2975.001,-9857.356,19201.93,291,0.015
31460.67,29534.79,154878.9,102183,25416.26,2662.579,-10232.54,18898.3,292,0.004
31065.52,29147.44,153558.6,100838.8,25090.13,2349.611,-10608.85,18589.39,293,10.65
30669.81,28759.33,152242.5,99500.3,24763.71,2034.38,-10983.83,18278.21,294,4.277
30278.02,28375.6,150928.5,98163.1,24438.93,1717.925,-11355.82,17969.23,295,0.016
29887.12,27992.32,149615.2,96825.39,24111.86,1400.311,-11729.18,17660.19,296,9.982
29499.75,27611.97,148306.7,95496.23,23785.77,1087.454,-12101.65,17352.67,297,0.01
29117.71,27237.44,147005.3,94176.41,23465.7,781.351,-12468.53,17047.26,298,3.051
28736.13,26864.73,145708.5,92858.74,23148.75,476.411,-12830.91,16741.61,299,0.009
28351.79,26489.84,144412.8,91545.28,22831.1,169.198,-13191.04,16436.75,300,6.371
27966.7,26113.83,143119,90239.69,22512.42,-136.568,-13550.75,16134.47,301,10.596
27584.73,25741.77,141830.5,88938.75,22194.96,-437.658,-13909.73,15834.01,302,0.016
27206.01,25373.33,140547.2,87639.85,21880.31,-737.461,-14267.25,15533.45,303,6.679
26824.53,25000.54,139266.5,86343.52,21566.08,-1040.806,-14624.01,15231.96,304,0.028
26439.52,24624.21,137988.1,85052.88,21250.69,-1344.925,-14977.67,14932.62,305,1.42
26057.4,24252.86,136713.8,83768.37,20936.24,-1644.108,-15325,14637.2,306,16.803
25680.37,23887.01,135444.8,82489.3,20624.66,-1938.905,-15667.99,14343.25,307,0.021
25307.35,23523.44,134180.9,81219.81,20316.97,-2231.25,-16008.63,14052.08,308,2.523
24936.44,23161.83,132920.5,79958.41,20011.76,-2521.331,-16346.34,13765.84,309,0.028
